"diseaseId","diseaseName","drugId","drugName","type","mechanismOfAction","actionType","symbol","name","phase","status","source"
"MONDO_0100096","COVID-19","CHEMBL163","RITONAVIR","Small molecule","Cytochrome P450 3A inhibitor","Inhibitor","CYP3A43","cytochrome P450 family 3 subfamily A member 43",3,"Active, not recruiting","https://clinicaltrials.gov/search?id=%22NCT04315948%22,https://clinicaltrials.gov/search?id=%22NCT04328285%22"
"MONDO_0100096","COVID-19","CHEMBL1201476","ENOXAPARIN SODIUM","Oligosaccharide","Antithrombin-III activator","Activator","SERPINC1","serpin family C member 1",3,"Completed","https://clinicaltrials.gov/search?id=%22NCT04401293%22,https://clinicaltrials.gov/search?id=%22NCT04366960%22"
"MONDO_0100096","COVID-19","CHEMBL1200699","DOXYCYCLINE","Small molecule","Matrix metalloproteinase 13 inhibitor","Inhibitor","MMP13","matrix metallopeptidase 13",3,"Not yet recruiting","https://clinicaltrials.gov/search?id=%22NCT04371952%22"
"MONDO_0100096","COVID-19","CHEMBL107","COLCHICINE","Small molecule","Tubulin inhibitor","Inhibitor","TUBB4B","tubulin beta 4B class IVb",3,"Not yet recruiting","https://clinicaltrials.gov/search?id=%22NCT04539873%22"
"MONDO_0100096","COVID-19","CHEMBL1201657","HEPARIN SODIUM","Oligosaccharide","Antithrombin-III activator","Activator","SERPINC1","serpin family C member 1",3,"Recruiting","https://clinicaltrials.gov/search?id=%22NCT04485429%22,https://clinicaltrials.gov/search?id=%22NCT04542408%22"
"MONDO_0100096","COVID-19","CHEMBL1433","DOXYCYCLINE","Small molecule","Matrix metalloproteinase 8 inhibitor","Inhibitor","MMP8","matrix metallopeptidase 8",3,"Completed","https://clinicaltrials.gov/search?id=%22NCT04523831%22"
"MONDO_0100096","COVID-19","CHEMBL389621","HYDROCORTISONE","Small molecule","Glucocorticoid receptor agonist","Agonist","NR3C1","nuclear receptor subfamily 3 group C member 1",3,"Active, not recruiting","https://clinicaltrials.gov/search?id=%22NCT04348305%22"
"MONDO_0100096","COVID-19","CHEMBL932","DIPYRIDAMOLE","Small molecule","3',5'-cyclic phosphodiesterase inhibitor","Inhibitor","PDE6C","phosphodiesterase 6C",3,"Recruiting","https://clinicaltrials.gov/search?id=%22NCT04410328%22"
"MONDO_0100096","COVID-19","CHEMBL1569","AMANTADINE HYDROCHLORIDE","Small molecule","Glutamate [NMDA] receptor antagonist","Antagonist","GRIN3A","glutamate ionotropic receptor NMDA type subunit 3A",3,"Recruiting","https://clinicaltrials.gov/search?id=%22NCT04854759%22"
"MONDO_0100096","COVID-19","CHEMBL1256","ISOFLURANE","Small molecule","Potassium channel subfamily K member 18 opener","Opener","KCNK18","potassium two pore domain channel subfamily K member 18",3,"Recruiting","https://clinicaltrials.gov/search?id=%22NCT04415060%22"
"MONDO_0100096","COVID-19","CHEMBL4297717","CD24FC","Unknown","Heat shock 70 kDa protein 1A/1B inhibitor","Inhibitor","HSPA1B","heat shock protein family A (Hsp70) member 1B",3,"Completed","https://clinicaltrials.gov/search?id=%22NCT04317040%22"
"MONDO_0100096","COVID-19","CHEMBL1200694","SEVOFLURANE","Small molecule","Glycine receptor (alpha-1/beta) positive modulator","Positive modulator","GLRA1","glycine receptor alpha 1",3,"Recruiting","https://clinicaltrials.gov/search?id=%22NCT04415060%22"
"MONDO_0100096","COVID-19","CHEMBL1370","BUDESONIDE","Small molecule","Glucocorticoid receptor agonist","Agonist","NR3C1","nuclear receptor subfamily 3 group C member 1",3,"Active, not recruiting","https://clinicaltrials.gov/search?id=%22NCT04331054%22,https://clinicaltrials.gov/search?id=%22NCT04361474%22"
"MONDO_0100096","COVID-19","CHEMBL1088752","LOSMAPIMOD","Small molecule","MAP kinase p38 alpha inhibitor","Inhibitor","MAPK14","mitogen-activated protein kinase 14",3,"Active, not recruiting","https://clinicaltrials.gov/search?id=%22NCT04511819%22"
"MONDO_0100096","COVID-19","CHEMBL635","PREDNISONE","Small molecule","Glucocorticoid receptor agonist","Agonist","NR3C1","nuclear receptor subfamily 3 group C member 1",3,"Not yet recruiting","https://clinicaltrials.gov/search?id=%22NCT04795583%22"
"MONDO_0100096","COVID-19","CHEMBL1569","AMANTADINE HYDROCHLORIDE","Small molecule","Glutamate [NMDA] receptor antagonist","Antagonist","GRIN2A","glutamate ionotropic receptor NMDA type subunit 2A",3,"Recruiting","https://clinicaltrials.gov/search?id=%22NCT04854759%22"
"MONDO_0100096","COVID-19","CHEMBL3707325","LENZILUMAB","Antibody","Granulocyte-macrophage colony-stimulating factor inhibitor","Inhibitor","CSF2","colony stimulating factor 2",3,"Active, not recruiting","https://clinicaltrials.gov/search?id=%22NCT04351152%22"
"MONDO_0100096","COVID-19","CHEMBL660","AMANTADINE","Small molecule","Glutamate [NMDA] receptor antagonist","Antagonist","GRIN1","glutamate ionotropic receptor NMDA type subunit 1",3,"Recruiting","https://clinicaltrials.gov/search?id=%22NCT04952519%22,https://clinicaltrials.gov/search?id=%22NCT04854759%22"
"MONDO_0100096","COVID-19","CHEMBL1535","HYDROXYCHLOROQUINE","Small molecule","Toll-like receptor 7 antagonist","Antagonist","TLR7","toll like receptor 7",3,"Terminated","https://clinicaltrials.gov/search?id=%22NCT04345692%22,https://clinicaltrials.gov/search?id=%22NCT04522466%22,https://clinicaltrials.gov/search?id=%22NCT04325893%22,https://clinicaltrials.gov/search?id=%22NCT04329611%22,https://clinicaltrials.gov/search?id=%22NCT04342221%22,https://clinicaltrials.gov/search?id=%22NCT04374942%22,https://clinicaltrials.gov/search?id=%22NCT04341441%22,https://clinicaltrials.gov/search?id=%22NCT04421664%22,https://clinicaltrials.gov/search?id=%22NCT04339816%22"
"MONDO_0100096","COVID-19","CHEMBL71","CHLORPROMAZINE","Small molecule","D2-like dopamine receptor antagonist","Antagonist","DRD3","dopamine receptor D3",3,"Not yet recruiting","https://clinicaltrials.gov/search?id=%22NCT04366739%22"
"MONDO_0100096","COVID-19","CHEMBL1200694","SEVOFLURANE","Small molecule","GABA-A receptor; anion channel positive allosteric modulator","Positive allosteric modulator","GABRA4","gamma-aminobutyric acid type A receptor subunit alpha4",3,"Recruiting","https://clinicaltrials.gov/search?id=%22NCT04415060%22"
"MONDO_0100096","COVID-19","CHEMBL2095208","COBICISTAT","Small molecule","Cytochrome P450 3A inhibitor","Inhibitor","CYP3A5","cytochrome P450 family 3 subfamily A member 5",3,"Recruiting","https://clinicaltrials.gov/search?id=%22NCT04252274%22"
"MONDO_0100096","COVID-19","CHEMBL1256","ISOFLURANE","Small molecule","Glycine receptor (alpha-1/beta) positive modulator","Positive modulator","GLRA1","glycine receptor alpha 1",3,"Recruiting","https://clinicaltrials.gov/search?id=%22NCT04415060%22"
"MONDO_0100096","COVID-19","CHEMBL902","FAMOTIDINE","Small molecule","Histamine H2 receptor antagonist","Antagonist","HRH2","histamine receptor H2",3,"Completed","https://clinicaltrials.gov/search?id=%22NCT04370262%22"
"MONDO_0100096","COVID-19","CHEMBL502835","NINTEDANIB","Small molecule","Fibroblast growth factor receptor inhibitor","Inhibitor","FGFR3","fibroblast growth factor receptor 3",3,"Recruiting","https://clinicaltrials.gov/search?id=%22NCT04541680%22"
"MONDO_0100096","COVID-19","CHEMBL578","ENALAPRIL","Small molecule","Angiotensin-converting enzyme inhibitor","Inhibitor","ACE","angiotensin I converting enzyme",3,"Not yet recruiting","https://clinicaltrials.gov/search?id=%22NCT04345406%22"
"MONDO_0100096","COVID-19","CHEMBL107","COLCHICINE","Small molecule","Tubulin inhibitor","Inhibitor","TUBB","tubulin beta class I",3,"Recruiting","https://clinicaltrials.gov/search?id=%22NCT04472611%22,https://clinicaltrials.gov/search?id=%22NCT04416334%22,https://clinicaltrials.gov/search?id=%22NCT04724629%22,https://clinicaltrials.gov/search?id=%22NCT04324463%22,https://clinicaltrials.gov/search?id=%22NCT04516941%22"
"MONDO_0100096","COVID-19","CHEMBL112","ACETAMINOPHEN","Small molecule","Cyclooxygenase inhibitor","Inhibitor","PTGS1","prostaglandin-endoperoxide synthase 1",3,"Recruiting","https://clinicaltrials.gov/search?id=%22NCT04673214%22,https://clinicaltrials.gov/search?id=%22NCT04416334%22,https://clinicaltrials.gov/search?id=%22NCT04536051%22"
"MONDO_0100096","COVID-19","CHEMBL1256","ISOFLURANE","Small molecule","GABA-A receptor; anion channel positive allosteric modulator","Positive allosteric modulator","GABRG2","gamma-aminobutyric acid type A receptor subunit gamma2",3,"Recruiting","https://clinicaltrials.gov/search?id=%22NCT04415060%22"
"MONDO_0100096","COVID-19","CHEMBL502835","NINTEDANIB","Small molecule","Vascular endothelial growth factor receptor inhibitor","Inhibitor","KDR","kinase insert domain receptor",3,"Recruiting","https://clinicaltrials.gov/search?id=%22NCT04541680%22"
"MONDO_0100096","COVID-19","CHEMBL107","COLCHICINE","Small molecule","Tubulin inhibitor","Inhibitor","TUBB8","tubulin beta 8 class VIII",3,"Completed","https://clinicaltrials.gov/search?id=%22NCT04328480%22,https://clinicaltrials.gov/search?id=%22NCT04322682%22,https://clinicaltrials.gov/search?id=%22NCT04667780%22,https://clinicaltrials.gov/search?id=%22NCT04350320%22"
"MONDO_0100096","COVID-19","CHEMBL25","ASPIRIN","Small molecule","Cyclooxygenase inhibitor","Inhibitor","PTGS2","prostaglandin-endoperoxide synthase 2",3,"Not yet recruiting","https://clinicaltrials.gov/search?id=%22NCT04554433%22"
"MONDO_0100096","COVID-19","CHEMBL932","DIPYRIDAMOLE","Small molecule","3',5'-cyclic phosphodiesterase inhibitor","Inhibitor","PDE6D","phosphodiesterase 6D",3,"Recruiting","https://clinicaltrials.gov/search?id=%22NCT04410328%22"
"MONDO_0100096","COVID-19","CHEMBL2105759","BARICITINIB","Small molecule","Tyrosine-protein kinase JAK2 inhibitor","Inhibitor","JAK2","Janus kinase 2",3,"Recruiting","https://clinicaltrials.gov/search?id=%22NCT04693026%22,https://clinicaltrials.gov/search?id=%22NCT04970719%22,https://clinicaltrials.gov/search?id=%22NCT04890626%22"
"MONDO_0100096","COVID-19","CHEMBL1200699","DOXYCYCLINE","Small molecule","Matrix metalloproteinase-1 inhibitor","Inhibitor","MMP1","matrix metallopeptidase 1",3,"Not yet recruiting","https://clinicaltrials.gov/search?id=%22NCT04371952%22"
"MONDO_0100096","COVID-19","CHEMBL1433","DOXYCYCLINE","Small molecule","Matrix metalloproteinase 13 inhibitor","Inhibitor","MMP13","matrix metallopeptidase 13",3,"Completed","https://clinicaltrials.gov/search?id=%22NCT04523831%22"
"MONDO_0100096","COVID-19","CHEMBL384467","DEXAMETHASONE","Small molecule","Glucocorticoid receptor agonist","Agonist","NR3C1","nuclear receptor subfamily 3 group C member 1",3,"Recruiting","https://clinicaltrials.gov/search?id=%22NCT04970719%22,https://clinicaltrials.gov/search?id=%22NCT04909918%22,https://clinicaltrials.gov/search?id=%22NCT04765371%22,https://clinicaltrials.gov/search?id=%22NCT04784559%22,https://clinicaltrials.gov/search?id=%22NCT04890626%22,https://clinicaltrials.gov/search?id=%22NCT04347980%22,https://clinicaltrials.gov/search?id=%22NCT04499313%22"
"MONDO_0100096","COVID-19","CHEMBL1201562","INTERFERON BETA-1A","Protein","Interferon alpha/beta receptor agonist","Agonist","IFNAR2","interferon alpha and beta receptor subunit 2",3,"Active, not recruiting","https://clinicaltrials.gov/search?id=%22NCT04315948%22"
"MONDO_0100096","COVID-19","CHEMBL1200694","SEVOFLURANE","Small molecule","GABA-A receptor; anion channel positive allosteric modulator","Positive allosteric modulator","GABRB2","gamma-aminobutyric acid type A receptor subunit beta2",3,"Recruiting","https://clinicaltrials.gov/search?id=%22NCT04415060%22"
"MONDO_0100096","COVID-19","CHEMBL1201562","INTERFERON BETA-1A","Protein","Interferon alpha/beta receptor agonist","Agonist","IFNAR1","interferon alpha and beta receptor subunit 1",3,"Active, not recruiting","https://clinicaltrials.gov/search?id=%22NCT04315948%22"
"MONDO_0100096","COVID-19","CHEMBL932","DIPYRIDAMOLE","Small molecule","3',5'-cyclic phosphodiesterase inhibitor","Inhibitor","PDE7A","phosphodiesterase 7A",3,"Recruiting","https://clinicaltrials.gov/search?id=%22NCT04410328%22"
"MONDO_0100096","COVID-19","CHEMBL384467","DEXAMETHASONE","Small molecule","Glucocorticoid receptor agonist","Agonist","NR3C1","nuclear receptor subfamily 3 group C member 1",3,"Terminated","https://clinicaltrials.gov/search?id=%22NCT04327401%22"
"MONDO_0100096","COVID-19","CHEMBL1789941","RUXOLITINIB","Small molecule","Tyrosine-protein kinase JAK2 inhibitor","Inhibitor","JAK2","Janus kinase 2",3,"Completed","https://clinicaltrials.gov/search?id=%22NCT04362137%22"
"MONDO_0100096","COVID-19","CHEMBL1200694","SEVOFLURANE","Small molecule","GABA-A receptor; anion channel positive allosteric modulator","Positive allosteric modulator","GABRA6","gamma-aminobutyric acid type A receptor subunit alpha6",3,"Recruiting","https://clinicaltrials.gov/search?id=%22NCT04415060%22"
"MONDO_0100096","COVID-19","CHEMBL1256","ISOFLURANE","Small molecule","Potassium channel subfamily K member 2 opener","Opener","KCNK2","potassium two pore domain channel subfamily K member 2",3,"Recruiting","https://clinicaltrials.gov/search?id=%22NCT04415060%22"
"MONDO_0100096","COVID-19","CHEMBL1200694","SEVOFLURANE","Small molecule","GABA-A receptor; anion channel positive allosteric modulator","Positive allosteric modulator","GABRA6","gamma-aminobutyric acid type A receptor subunit alpha6",3,"Completed","https://clinicaltrials.gov/search?id=%22NCT04355962%22"
"MONDO_0100096","COVID-19","CHEMBL1200694","SEVOFLURANE","Small molecule","GABA-A receptor; anion channel positive allosteric modulator","Positive allosteric modulator","GABRD","gamma-aminobutyric acid type A receptor subunit delta",3,"Recruiting","https://clinicaltrials.gov/search?id=%22NCT04415060%22"
"MONDO_0100096","COVID-19","CHEMBL932","DIPYRIDAMOLE","Small molecule","3',5'-cyclic phosphodiesterase inhibitor","Inhibitor","PDE6B","phosphodiesterase 6B",3,"Recruiting","https://clinicaltrials.gov/search?id=%22NCT04410328%22"
"MONDO_0100096","COVID-19","CHEMBL1690","HYDROXYCHLOROQUINE SULFATE","Small molecule","Toll-like receptor 9 antagonist","Antagonist","TLR9","toll like receptor 9",3,"Withdrawn","https://clinicaltrials.gov/search?id=%22NCT04342156%22,https://clinicaltrials.gov/search?id=%22NCT04361461%22"
"MONDO_0100096","COVID-19","CHEMBL1017","TELMISARTAN","Small molecule","Type-1 angiotensin II receptor antagonist","Antagonist","AGTR1","angiotensin II receptor type 1",3,"Recruiting","https://clinicaltrials.gov/search?id=%22NCT04359953%22"
"MONDO_0100096","COVID-19","CHEMBL1200694","SEVOFLURANE","Small molecule","GABA-A receptor; anion channel positive allosteric modulator","Positive allosteric modulator","GABRQ","gamma-aminobutyric acid type A receptor subunit theta",3,"Recruiting","https://clinicaltrials.gov/search?id=%22NCT04415060%22"
"MONDO_0100096","COVID-19","CHEMBL1256","ISOFLURANE","Small molecule","GABA-A receptor; anion channel positive allosteric modulator","Positive allosteric modulator","GABRE","gamma-aminobutyric acid type A receptor subunit epsilon",3,"Recruiting","https://clinicaltrials.gov/search?id=%22NCT04415060%22"
"MONDO_0100096","COVID-19","CHEMBL660","AMANTADINE","Small molecule","Glutamate [NMDA] receptor antagonist","Antagonist","GRIN2B","glutamate ionotropic receptor NMDA type subunit 2B",3,"Not yet recruiting","https://clinicaltrials.gov/search?id=%22NCT04894617%22"
"MONDO_0100096","COVID-19","CHEMBL237500","LINAGLIPTIN","Small molecule","Dipeptidyl peptidase IV inhibitor","Inhibitor","DPP4","dipeptidyl peptidase 4",3,"Terminated","https://clinicaltrials.gov/search?id=%22NCT04371978%22"
"MONDO_0100096","COVID-19","CHEMBL1433","DOXYCYCLINE","Small molecule","Matrix metalloproteinase-1 inhibitor","Inhibitor","MMP1","matrix metallopeptidase 1",3,"Not yet recruiting","https://clinicaltrials.gov/search?id=%22NCT04371952%22"
"MONDO_0100096","COVID-19","CHEMBL1536","ERGOCALCIFEROL","Small molecule","Vitamin D receptor agonist","Agonist","VDR","vitamin D receptor",3,"Recruiting","https://clinicaltrials.gov/search?id=%22NCT04536298%22,https://clinicaltrials.gov/search?id=%22NCT04621058%22,https://clinicaltrials.gov/search?id=%22NCT04641195%22"
"MONDO_0100096","COVID-19","CHEMBL23","DILTIAZEM","Small molecule","Voltage-gated L-type calcium channel blocker","Blocker","CACNA1S","calcium voltage-gated channel subunit alpha1 S",3,"Withdrawn","https://clinicaltrials.gov/search?id=%22NCT04372082%22"
"MONDO_0100096","COVID-19","CHEMBL932","DIPYRIDAMOLE","Small molecule","3',5'-cyclic phosphodiesterase inhibitor","Inhibitor","PDE1B","phosphodiesterase 1B",3,"Recruiting","https://clinicaltrials.gov/search?id=%22NCT04410328%22"
"MONDO_0100096","COVID-19","CHEMBL1569","AMANTADINE HYDROCHLORIDE","Small molecule","Glutamate [NMDA] receptor antagonist","Antagonist","GRIN2C","glutamate ionotropic receptor NMDA type subunit 2C",3,"Recruiting","https://clinicaltrials.gov/search?id=%22NCT04854759%22"
"MONDO_0100096","COVID-19","CHEMBL2106041","AVIPTADIL","Protein","Adrenergic receptor alpha antagonist","Antagonist","ADRA1B","adrenoceptor alpha 1B",3,"Recruiting","https://clinicaltrials.gov/search?id=%22NCT04843761%22"
"MONDO_0100096","COVID-19","CHEMBL1200694","SEVOFLURANE","Small molecule","Potassium channel subfamily K member 9 opener","Opener","KCNK9","potassium two pore domain channel subfamily K member 9",3,"Recruiting","https://clinicaltrials.gov/search?id=%22NCT04415060%22"
"MONDO_0100096","COVID-19","CHEMBL707","DOXAZOSIN","Small molecule","Adrenergic receptor alpha-1 antagonist","Antagonist","ADRA1A","adrenoceptor alpha 1A",3,"Recruiting","https://clinicaltrials.gov/search?id=%22NCT04727424%22"
"MONDO_0100096","COVID-19","CHEMBL393220","ATORVASTATIN CALCIUM","Small molecule","HMG-CoA reductase inhibitor","Inhibitor","HMGCR","3-hydroxy-3-methylglutaryl-CoA reductase",3,"Active, not recruiting","https://clinicaltrials.gov/search?id=%22NCT04486508%22"
"MONDO_0100096","COVID-19","CHEMBL932","DIPYRIDAMOLE","Small molecule","3',5'-cyclic phosphodiesterase inhibitor","Inhibitor","PDE8A","phosphodiesterase 8A",3,"Recruiting","https://clinicaltrials.gov/search?id=%22NCT04410328%22"
"MONDO_0100096","COVID-19","CHEMBL707","DOXAZOSIN","Small molecule","Adrenergic receptor alpha-1 antagonist","Antagonist","ADRA1B","adrenoceptor alpha 1B",3,"Recruiting","https://clinicaltrials.gov/search?id=%22NCT04727424%22"
"MONDO_0100096","COVID-19","CHEMBL1200694","SEVOFLURANE","Small molecule","GABA-A receptor; anion channel positive allosteric modulator","Positive allosteric modulator","GABRA1","gamma-aminobutyric acid type A receptor subunit alpha1",3,"Completed","https://clinicaltrials.gov/search?id=%22NCT04355962%22"
